Tool,ID,Page,Label,F1,SpatialDist
PdfAct,204.tar_1709.04374.gz_3D_Beamforming_in_Massive_MIMO_systems_______Stochastic_Geometry_Approach_black.pdf,5,reference,0.0,0.0
PdfAct,213.tar_1709.07847.gz_liminf_primes_black.pdf,3,reference,0.0,0.0
PdfAct,199.tar_1709.02397.gz_paper_black.pdf,42,reference,0.0,0.0
PdfAct,204.tar_1709.04425.gz_neptune_DtoH_black.pdf,3,reference,0.0,0.0
PdfAct,200.tar_1709.02841.gz_xo_black.pdf,7,reference,0.0,0.0
PdfAct,212.tar_1709.07611.gz_BDD_revised_version_black.pdf,6,reference,0.0,0.0
PdfAct,203.tar_1709.04240.gz_article_black.pdf,60,reference,0.0,0.0
PdfAct,193.tar_1709.00244.gz_GravityCam_PASA3_black.pdf,22,reference,0.0,0.0
PdfAct,202.tar_1709.03842.gz_ding_v12_black.pdf,6,reference,0.01596351197263398,0.13300248138957813
PdfAct,217.tar_1709.09484.gz_llncs_black.pdf,13,reference,0.0,0.5437860513896172
PdfAct,198.tar_1709.02222.gz_superwimp_paper_v07_black.pdf,4,reference,0.0,0.0
PdfAct,212.tar_1709.07493.gz_Main_black.pdf,5,reference,0.0042895442359249325,0.5402102175507211
PdfAct,210.tar_1709.06850.gz_coneeditsfeb_black.pdf,45,reference,0.0,0.0
PdfAct,195.tar_1709.01076.gz_main_text_black.pdf,21,reference,0.007703948273490165,0.0514413545233829
PdfAct,213.tar_1709.07926.gz_Seismic_Cloak_black.pdf,9,reference,0.0,0.0
PdfAct,203.tar_1709.03950.gz_VijayKartik_black.pdf,6,reference,0.0,0.0
PdfAct,204.tar_1709.04539.gz_main_black.pdf,13,reference,0.0,0.0
PdfAct,210.tar_1709.06812.gz_main_black.pdf,11,reference,0.0,0.0
PdfAct,203.tar_1709.03915.gz_sdm24_4_17_black.pdf,8,reference,0.0,0.0
PdfAct,214.tar_1709.08434.gz_manuscript_black.pdf,27,reference,0.01111111111111111,0.482637875693026
PdfAct,195.tar_1709.00950.gz_Biomolecules_03_28_black.pdf,33,reference,0.005799502899751449,0.2668407620630305
PdfAct,215.tar_1709.08859.gz_KrychFloAntLip17_black.pdf,7,reference,0.0,0.0
PdfAct,193.tar_1709.00113.gz_qsr_JCAP_black.pdf,14,reference,0.0026755852842809363,0.5194239151032783
PdfAct,212.tar_1709.07476.gz_hitep2_accepted_20170921_black.pdf,19,reference,0.0,0.0
PdfAct,213.tar_1709.07869.gz_simple_black.pdf,14,reference,0.006028636021100225,0.5402070479974903
PdfAct,200.tar_1709.02780.gz_main_black.pdf,6,reference,0.035346097201767304,0.3457556935817806
PdfAct,195.tar_1709.00950.gz_Biomolecules_03_28_black.pdf,34,reference,0.0035714285714285713,0.13629078787101734
PdfAct,197.tar_1709.01629.gz_main_black.pdf,3,reference,0.0,0.0
PdfAct,215.tar_1709.08925.gz_Dynamical_First_Law_arXiv_V2_black.pdf,13,reference,0.0017985611510791366,0.3213903743315508
PdfAct,196.tar_1709.01119.gz_main_black.pdf,13,reference,0.0,0.0
PdfAct,214.tar_1709.08236.gz_VWC_Paper_arxiv_black.pdf,9,reference,0.01909307875894988,0.6505465385889367
PdfAct,203.tar_1709.04188.gz_fractional_matching_preclusion_number_of_graphs_black.pdf,17,reference,0.009600000000000001,0.30948571428571425
PdfAct,217.tar_1709.09622.gz_main_black.pdf,19,reference,0.05172413793103448,0.25910627112279383
PdfAct,213.tar_1709.08021.gz_article_black.pdf,33,reference,0.008408408408408407,0.3313581417397488
PdfAct,215.tar_1709.08993.gz_multifractal_v17_arxiv_black.pdf,16,reference,0.008258774948382657,0.10106592972759572
PdfAct,194.tar_1709.00405.gz_MEinstrument_revised_arxiv_black.pdf,24,reference,0.0,0.0
PdfAct,212.tar_1709.07459.gz_K7brevised_black.pdf,17,reference,0.0,0.0
PdfAct,197.tar_1709.01672.gz_includingwireless-1_copy_black.pdf,13,reference,0.0,0.0
PdfAct,203.tar_1709.04268.gz_P_wave_heavy_baryons-resub_black.pdf,15,reference,0.0,0.0
PdfAct,193.tar_1709.00166.gz_proc_iau332_belloche_black.pdf,10,reference,0.0,0.0
PdfAct,213.tar_1709.07977.gz_qphase-rklee-pr_black.pdf,5,reference,0.0,0.0
PdfAct,203.tar_1709.04154.gz_paper_rev3_black.pdf,20,reference,0.008710801393728224,0.5749528370338122
PdfAct,201.tar_1709.03300.gz_MRS2017_black.pdf,6,reference,0.0,0.0
PdfAct,210.tar_1709.06916.gz_ms_black.pdf,15,reference,0.0,0.0
PdfAct,216.tar_1709.09314.gz_paper_black.pdf,13,reference,0.0,0.0
PdfAct,213.tar_1709.07840.gz_semdial2017-memN2N_black.pdf,7,reference,0.005454545454545454,0.5537032626815909
PdfAct,203.tar_1709.04099.gz_rotators_black.pdf,14,reference,0.0,0.0
PdfAct,215.tar_1709.08617.gz_waten_black.pdf,5,reference,0.0,0.0
PdfAct,215.tar_1709.08692.gz_Photon925_black.pdf,7,reference,0.0,0.0
