Tool,ID,Page,Label,SpatialDist
PdfAct,47.tar_1404.3915.gz_tasep_tree_black.pdf,1,section,"(0.2156862745098039, 0.11702127659574468, 1.375, 0.061538461538461604)"
PdfAct,43.tar_1404.1936.gz_EMspot3_black.pdf,1,section,"(1.0, 1.0, 1.0, 1.0)"
PdfAct,43.tar_1404.1857.gz_discrepancy_black.pdf,24,section,"(0.044444444444444446, 0.02702702702702703, 0.125, 0.2509505703422053)"
PdfAct,49.tar_1404.5254.gz_movSrcRec2_black.pdf,3,section,0
PdfAct,44.tar_1404.2141.gz_Saridakis_black.pdf,7,section,0
PdfAct,51.tar_1404.6570.gz_eagrArxiv_black.pdf,16,section,"(0, 0, 0, 0.3703703703703704)"
PdfAct,41.tar_1404.0417.gz_patterns_black.pdf,0,section,"(0.125, 0.07142857142857142, 0.5, 0.1754385964912281)"
PdfAct,53.tar_1404.7659.gz_AbS_black.pdf,3,section,"(0.4000000000000001, 0.4, 0.4, 0.5426356589147286)"
PdfAct,51.tar_1404.6630.gz_sosselke1_black.pdf,1,section,"(0, 0, 0, 0.0625)"
PdfAct,41.tar_1404.0178.gz_bose-fermi-duality.300314_black.pdf,12,section,"(0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.19354838709677424)"
PdfAct,44.tar_1404.2138.gz_p2p_black.pdf,5,section,"(0.3076923076923077, 0.18181818181818182, 1.0, 0.34090909090909094)"
PdfAct,46.tar_1404.3249.gz_maxcal_black.pdf,3,section,"(0, 0, 0, 0.11764705882352942)"
PdfAct,51.tar_1404.6632.gz_atoms-major_black.pdf,6,section,"(0.01869158878504673, 0.009523809523809525, 0.5, 0.042553191489361666)"
