Tool,ID,Page,Label,F1,SpatialDist
AdobeExtract,5.tar_1401.2973.gz_disks_black.pdf,28,table,0.890130735653859,0.869339920239182
AdobeExtract,5.tar_1401.2986.gz_23023_black.pdf,5,table,0.7791238406309686,0.996081632000024
AdobeExtract,5.tar_1401.3180.gz_a3d_p26_serra_black.pdf,3,table,0.6041391922471794,0.9171666864825152
AdobeExtract,5.tar_1401.3192.gz_na61piminus_black.pdf,2,table,0.7834988432379222,0.8350502382873983
AdobeExtract,5.tar_1401.3277.gz_TGRS-2013-01045_black.pdf,11,table,0.6143015038844778,0.9042173742318111
AdobeExtract,5.tar_1401.3277.gz_TGRS-2013-01045_black.pdf,13,table,0.7715127443938301,0.8074422516672379
AdobeExtract,5.tar_1401.3307.gz_liltest_black.pdf,13,table,0.811957617066117,0.8183329943265519
AdobeExtract,5.tar_1401.3307.gz_liltest_black.pdf,5,table,0.8105400965120406,0.8692902988761532
AdobeExtract,6.tar_1401.3615.gz_pasa14-rabbit_black.pdf,2,table,0.8306875522645037,0.8906447782111355
AdobeExtract,6.tar_1401.3615.gz_pasa14-rabbit_black.pdf,3,table,0.6011503613823043,0.9966225562198593
AdobeExtract,6.tar_1401.3615.gz_pasa14-rabbit_black.pdf,4,table,0.7269375624686518,0.8258234191101093
AdobeExtract,6.tar_1401.3693.gz_Galametz2014_black.pdf,8,table,0.0,0.0
AdobeExtract,6.tar_1401.3730.gz_NasePZO10ForArxive_black.pdf,1,table,0.8490203924916049,0.9657795253195296
AdobeExtract,6.tar_1401.3737.gz_paper_black.pdf,23,table,0.030188679245283,0.1860465116279069
AdobeExtract,6.tar_1401.3737.gz_paper_black.pdf,28,table,0.7846658754468989,0.9657318863834243
AdobeExtract,6.tar_1401.3739.gz_onNuclearResponses_black.pdf,38,table,0.7749807990619212,0.8528365162011359
AdobeExtract,6.tar_1401.3800.gz_arXiv_vy_ga_jfm_contact_area_black.pdf,34,table,0.0,0.0
AdobeExtract,6.tar_1401.3800.gz_arXiv_vy_ga_jfm_contact_area_black.pdf,8,table,0.7039715936858318,0.8057673552420239
AdobeExtract,6.tar_1401.3889.gz_paper_black.pdf,1,table,0.8688301016437905,0.9057400472009862
AdobeExtract,6.tar_1401.3994.gz_ccp_im_black.pdf,46,table,0.6947359737588349,0.8401152762364227
AdobeExtract,6.tar_1401.3994.gz_ccp_im_black.pdf,50,table,0.0,0.0
AdobeExtract,6.tar_1401.4028.gz_myers_etal_black.pdf,1,table,0.90773098730753,0.8051633742102928
